model_code,my,model_desc,section,type,program_id,program_name,fico_min,mileage_per_year,term_min,term_max,apr,bonus_cash,rv,mf,lease_cash,end_date
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Dealer Choice,C2512RDH17,202512 H704 MS,720,,24,24,5.99,3500,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Dealer Choice,C2512RDH17,202512 H704 MS,720,,25,36,5.99,3500,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Dealer Choice,C2512RDH17,202512 H704 MS,720,,37,48,5.99,3500,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Dealer Choice,C2512RDH17,202512 H704 MS,720,,49,60,5.99,3500,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Dealer Choice,C2512RDH17,202512 H704 MS,720,,61,72,6.99,3500,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Dealer Choice,C2512RDH17,202512 H704 MS,700,,24,24,6.49,3500,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Dealer Choice,C2512RDH17,202512 H704 MS,700,,25,36,6.49,3500,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Dealer Choice,C2512RDH17,202512 H704 MS,700,,37,48,6.49,3500,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Dealer Choice,C2512RDH17,202512 H704 MS,700,,49,60,6.49,3500,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Dealer Choice,C2512RDH17,202512 H704 MS,700,,61,72,7.99,3500,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Dealer Choice,C2512RDH17,202512 H704 MS,680,,24,24,6.99,3500,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Dealer Choice,C2512RDH17,202512 H704 MS,680,,25,36,6.99,3500,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Dealer Choice,C2512RDH17,202512 H704 MS,680,,37,48,6.99,3500,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Dealer Choice,C2512RDH17,202512 H704 MS,680,,49,60,6.99,3500,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Dealer Choice,C2512RDH17,202512 H704 MS,680,,61,72,8.49,3500,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Dealer Choice,C2512RDH17,202512 H704 MS,660,,24,24,9.49,3500,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Dealer Choice,C2512RDH17,202512 H704 MS,660,,25,36,9.49,3500,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Dealer Choice,C2512RDH17,202512 H704 MS,660,,37,48,9.49,3500,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Dealer Choice,C2512RDH17,202512 H704 MS,660,,49,60,9.49,3500,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Dealer Choice,C2512RDH17,202512 H704 MS,660,,61,72,10.99,3500,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Dealer Choice,C2512RDH17,202512 H704 MS,640,,24,24,10.99,3500,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Dealer Choice,C2512RDH17,202512 H704 MS,640,,25,36,10.99,3500,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Dealer Choice,C2512RDH17,202512 H704 MS,640,,37,48,10.99,3500,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Dealer Choice,C2512RDH17,202512 H704 MS,640,,49,60,10.99,3500,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Dealer Choice,C2512RDH17,202512 H704 MS,640,,61,72,11.99,3500,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Dealer Choice,C2512RDH17,202512 H704 MS,620,,24,24,12.99,3500,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Dealer Choice,C2512RDH17,202512 H704 MS,620,,25,36,12.99,3500,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Dealer Choice,C2512RDH17,202512 H704 MS,620,,37,48,12.99,3500,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Dealer Choice,C2512RDH17,202512 H704 MS,620,,49,60,12.99,3500,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Dealer Choice,C2512RDH17,202512 H704 MS,620,,61,72,12.99,3500,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Dealer Choice,C2512RDH17,202512 H704 MS,580,,24,24,13.99,3500,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Dealer Choice,C2512RDH17,202512 H704 MS,580,,25,36,13.99,3500,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Dealer Choice,C2512RDH17,202512 H704 MS,580,,37,48,13.99,3500,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Dealer Choice,C2512RDH17,202512 H704 MS,580,,49,60,13.99,3500,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Dealer Choice,C2512RDH17,202512 H704 MS,580,,61,72,13.99,3500,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Low APR,C2512RLA04,202512 H700 MS,740,,24,24,0,0,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Low APR,C2512RLA04,202512 H700 MS,740,,25,36,0,0,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Low APR,C2512RLA04,202512 H700 MS,740,,37,48,0,0,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Low APR,C2512RLA04,202512 H700 MS,740,,49,60,0,0,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Low APR,C2512RLA04,202512 H700 MS,740,,61,72,3.99,0,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Low APR,C2512RLA04,202512 H700 MS,740,,73,84,6.99,0,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Low APR,C2512RLA04,202512 H700 MS,720,,24,24,0,0,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Low APR,C2512RLA04,202512 H700 MS,720,,25,36,0,0,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Low APR,C2512RLA04,202512 H700 MS,720,,37,48,0,0,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Low APR,C2512RLA04,202512 H700 MS,720,,49,60,0,0,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Low APR,C2512RLA04,202512 H700 MS,720,,61,72,3.99,0,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Low APR,C2512RLA04,202512 H700 MS,720,,73,84,6.99,0,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Low APR,C2512RLA04,202512 H700 MS,700,,24,24,1.99,0,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Low APR,C2512RLA04,202512 H700 MS,700,,25,36,1.99,0,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Low APR,C2512RLA04,202512 H700 MS,700,,37,48,1.99,0,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Low APR,C2512RLA04,202512 H700 MS,700,,49,60,1.99,0,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Low APR,C2512RLA04,202512 H700 MS,700,,61,72,4.99,0,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Low APR,C2512RLA04,202512 H700 MS,700,,73,84,7.99,0,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Low APR,C2512RLA04,202512 H700 MS,680,,24,24,2.99,0,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Low APR,C2512RLA04,202512 H700 MS,680,,25,36,2.99,0,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Low APR,C2512RLA04,202512 H700 MS,680,,37,48,2.99,0,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Low APR,C2512RLA04,202512 H700 MS,680,,49,60,2.99,0,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Low APR,C2512RLA04,202512 H700 MS,680,,61,72,5.99,0,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Low APR,C2512RLA04,202512 H700 MS,680,,73,84,8.49,0,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Low APR,C2512RLA04,202512 H700 MS,660,,24,24,3.99,0,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Low APR,C2512RLA04,202512 H700 MS,660,,25,36,3.99,0,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Low APR,C2512RLA04,202512 H700 MS,660,,37,48,3.99,0,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Low APR,C2512RLA04,202512 H700 MS,660,,49,60,3.99,0,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Low APR,C2512RLA04,202512 H700 MS,660,,61,72,7.99,0,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Low APR,C2512RLA04,202512 H700 MS,640,,24,24,5.99,0,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Low APR,C2512RLA04,202512 H700 MS,640,,25,36,5.99,0,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Low APR,C2512RLA04,202512 H700 MS,640,,37,48,5.99,0,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Low APR,C2512RLA04,202512 H700 MS,640,,49,60,5.99,0,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Low APR,C2512RLA04,202512 H700 MS,640,,61,72,8.99,0,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Low APR,C2512RLA04,202512 H700 MS,620,,24,24,6.99,0,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Low APR,C2512RLA04,202512 H700 MS,620,,25,36,6.99,0,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Low APR,C2512RLA04,202512 H700 MS,620,,37,48,6.99,0,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Low APR,C2512RLA04,202512 H700 MS,620,,49,60,6.99,0,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Low APR,C2512RLA04,202512 H700 MS,620,,61,72,9.99,0,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Low APR,C2512RLA04,202512 H700 MS,580,,24,24,7.99,0,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Low APR,C2512RLA04,202512 H700 MS,580,,25,36,7.99,0,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Low APR,C2512RLA04,202512 H700 MS,580,,37,48,7.99,0,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Low APR,C2512RLA04,202512 H700 MS,580,,49,60,7.99,0,,,,12/31/2025
654C2AT5,2026,SANTA FE CALLIGRAPHY 2.5T AWD,APR Program,Low APR,C2512RLA04,202512 H700 MS,580,,61,72,10.99,0,,,,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,740,15000,36,36,,,63,0.0022,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,740,15000,39,39,,,59,0.00223,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,740,15000,48,48,,,54,0.00271,1000,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,720,15000,36,36,,,63,0.0022,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,720,15000,39,39,,,59,0.00223,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,720,15000,48,48,,,54,0.00271,1000,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,700,15000,36,36,,,63,0.00238,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,700,15000,39,39,,,59,0.00241,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,700,15000,48,48,,,54,0.00291,1000,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,680,15000,36,36,,,63,0.00252,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,680,15000,39,39,,,59,0.00255,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,680,15000,48,48,,,54,0.00308,1000,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,660,15000,36,36,,,63,0.00272,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,660,15000,39,39,,,59,0.00275,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,660,15000,48,48,,,54,0.00333,1000,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,640,15000,36,36,,,63,0.00285,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,640,15000,39,39,,,59,0.00288,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,640,15000,48,48,,,54,0.00346,1000,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,620,15000,36,36,,,63,0.00294,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,620,15000,39,39,,,59,0.00297,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,620,15000,48,48,,,54,0.00358,1000,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,740,12000,36,36,,,65,0.0022,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,740,12000,39,39,,,61,0.00223,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,740,12000,48,48,,,56,0.00271,1000,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,720,12000,36,36,,,65,0.0022,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,720,12000,39,39,,,61,0.00223,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,720,12000,48,48,,,56,0.00271,1000,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,700,12000,36,36,,,65,0.00238,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,700,12000,39,39,,,61,0.00241,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,700,12000,48,48,,,56,0.00291,1000,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,680,12000,36,36,,,65,0.00252,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,680,12000,39,39,,,61,0.00255,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,680,12000,48,48,,,56,0.00308,1000,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,660,12000,36,36,,,65,0.00272,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,660,12000,39,39,,,61,0.00275,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,660,12000,48,48,,,56,0.00333,1000,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,640,12000,36,36,,,65,0.00285,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,640,12000,39,39,,,61,0.00288,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,640,12000,48,48,,,56,0.00346,1000,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,620,12000,36,36,,,65,0.00294,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,620,12000,39,39,,,61,0.00297,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,620,12000,48,48,,,56,0.00358,1000,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,740,10000,36,36,,,66,0.0022,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,740,10000,39,39,,,62,0.00223,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,740,10000,48,48,,,57,0.00271,1000,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,720,10000,36,36,,,66,0.0022,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,720,10000,39,39,,,62,0.00223,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,720,10000,48,48,,,57,0.00271,1000,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,700,10000,36,36,,,66,0.00238,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,700,10000,39,39,,,62,0.00241,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,700,10000,48,48,,,57,0.00291,1000,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,680,10000,36,36,,,66,0.00252,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,680,10000,39,39,,,62,0.00255,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,680,10000,48,48,,,57,0.00308,1000,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,660,10000,36,36,,,66,0.00272,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,660,10000,39,39,,,62,0.00275,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,660,10000,48,48,,,57,0.00333,1000,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,640,10000,36,36,,,66,0.00285,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,640,10000,39,39,,,62,0.00288,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,640,10000,48,48,,,57,0.00346,1000,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,620,10000,36,36,,,66,0.00294,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,620,10000,39,39,,,62,0.00297,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,620,10000,48,48,,,57,0.00358,1000,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,740,7500,36,36,,,67,0.0022,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,740,7500,39,39,,,63,0.00223,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,740,7500,48,48,,,58,0.00271,1000,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,720,7500,36,36,,,67,0.0022,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,720,7500,39,39,,,63,0.00223,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,720,7500,48,48,,,58,0.00271,1000,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,700,7500,36,36,,,67,0.00238,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,700,7500,39,39,,,63,0.00241,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,700,7500,48,48,,,58,0.00291,1000,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,680,7500,36,36,,,67,0.00252,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,680,7500,39,39,,,63,0.00255,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,680,7500,48,48,,,58,0.00308,1000,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,660,7500,36,36,,,67,0.00272,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,660,7500,39,39,,,63,0.00275,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,660,7500,48,48,,,58,0.00333,1000,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,640,7500,36,36,,,67,0.00285,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,640,7500,39,39,,,63,0.00288,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,640,7500,48,48,,,58,0.00346,1000,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,620,7500,36,36,,,67,0.00294,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,620,7500,39,39,,,63,0.00297,0,12/31/2025
654F2ABS,2026,SANTA FE HYBRID SEL AWD,Lease Program,Special Lease,C2512LLE43,202512 H202 MS,620,7500,48,48,,,58,0.00358,1000,12/31/2025
