dealer,model_code,model_desc,purchase_date,sales_type,todays_date,section,type,program_id,program_name,end_date,rdr_deadline,claim_cutoff_date,amount_min,amount_max,package,fico_min,fico_max,mileage_per_year,term_min,term_max,apr,bonus_cash,rv,mf,lease_cash
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Dealer Choice,C2602RDH08,202602 H704 MS,3/2/2026,,,,,*,660,679,,24,24,9.29,2750,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Dealer Choice,C2602RDH08,202602 H704 MS,3/2/2026,,,,,*,660,679,,25,36,9.29,2750,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Dealer Choice,C2602RDH08,202602 H704 MS,3/2/2026,,,,,*,660,679,,37,48,9.29,2750,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Dealer Choice,C2602RDH08,202602 H704 MS,3/2/2026,,,,,*,660,679,,49,60,9.29,2750,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Dealer Choice,C2602RDH08,202602 H704 MS,3/2/2026,,,,,*,660,679,,61,72,10.19,2750,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Dealer Choice,C2602RDH08,202602 H704 MS,3/2/2026,,,,,*,640,659,,24,24,10.49,2750,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Dealer Choice,C2602RDH08,202602 H704 MS,3/2/2026,,,,,*,640,659,,25,36,10.49,2750,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Dealer Choice,C2602RDH08,202602 H704 MS,3/2/2026,,,,,*,640,659,,37,48,10.49,2750,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Dealer Choice,C2602RDH08,202602 H704 MS,3/2/2026,,,,,*,640,659,,49,60,10.49,2750,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Dealer Choice,C2602RDH08,202602 H704 MS,3/2/2026,,,,,*,640,659,,61,72,11.29,2750,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Dealer Choice,C2602RDH08,202602 H704 MS,3/2/2026,,,,,*,620,639,,24,24,10.99,2750,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Dealer Choice,C2602RDH08,202602 H704 MS,3/2/2026,,,,,*,620,639,,25,36,10.99,2750,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Dealer Choice,C2602RDH08,202602 H704 MS,3/2/2026,,,,,*,620,639,,37,48,10.99,2750,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Dealer Choice,C2602RDH08,202602 H704 MS,3/2/2026,,,,,*,620,639,,49,60,10.99,2750,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Dealer Choice,C2602RDH08,202602 H704 MS,3/2/2026,,,,,*,620,639,,61,72,11.99,2750,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Dealer Choice,C2602RDH08,202602 H704 MS,3/2/2026,,,,,*,580,619,,24,24,11.49,2750,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Dealer Choice,C2602RDH08,202602 H704 MS,3/2/2026,,,,,*,580,619,,25,36,11.49,2750,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Dealer Choice,C2602RDH08,202602 H704 MS,3/2/2026,,,,,*,580,619,,37,48,11.49,2750,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Dealer Choice,C2602RDH08,202602 H704 MS,3/2/2026,,,,,*,580,619,,49,60,11.49,2750,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Dealer Choice,C2602RDH08,202602 H704 MS,3/2/2026,,,,,*,580,619,,61,72,12.09,2750,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Low APR,C2602RLA07,202602 H700 MS,3/2/2026,,,,,*,740,999,,24,24,0.99,0,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Low APR,C2602RLA07,202602 H700 MS,3/2/2026,,,,,*,740,999,,25,36,0.99,0,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Low APR,C2602RLA07,202602 H700 MS,3/2/2026,,,,,*,740,999,,37,48,0.99,0,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Low APR,C2602RLA07,202602 H700 MS,3/2/2026,,,,,*,740,999,,49,60,0.99,0,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Low APR,C2602RLA07,202602 H700 MS,3/2/2026,,,,,*,740,999,,61,72,3.99,0,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Low APR,C2602RLA07,202602 H700 MS,3/2/2026,,,,,*,740,999,,73,84,6.99,0,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Low APR,C2602RLA07,202602 H700 MS,3/2/2026,,,,,*,720,739,,24,24,0.99,0,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Low APR,C2602RLA07,202602 H700 MS,3/2/2026,,,,,*,720,739,,25,36,0.99,0,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Low APR,C2602RLA07,202602 H700 MS,3/2/2026,,,,,*,720,739,,37,48,0.99,0,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Low APR,C2602RLA07,202602 H700 MS,3/2/2026,,,,,*,720,739,,49,60,0.99,0,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Low APR,C2602RLA07,202602 H700 MS,3/2/2026,,,,,*,720,739,,61,72,3.99,0,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Low APR,C2602RLA07,202602 H700 MS,3/2/2026,,,,,*,720,739,,73,84,6.99,0,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Low APR,C2602RLA07,202602 H700 MS,3/2/2026,,,,,*,700,719,,24,24,2.99,0,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Low APR,C2602RLA07,202602 H700 MS,3/2/2026,,,,,*,700,719,,25,36,2.99,0,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Low APR,C2602RLA07,202602 H700 MS,3/2/2026,,,,,*,700,719,,37,48,2.99,0,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Low APR,C2602RLA07,202602 H700 MS,3/2/2026,,,,,*,700,719,,49,60,2.99,0,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Low APR,C2602RLA07,202602 H700 MS,3/2/2026,,,,,*,700,719,,61,72,5.49,0,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Low APR,C2602RLA07,202602 H700 MS,3/2/2026,,,,,*,700,719,,73,84,7.99,0,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Low APR,C2602RLA07,202602 H700 MS,3/2/2026,,,,,*,680,699,,24,24,3.99,0,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Low APR,C2602RLA07,202602 H700 MS,3/2/2026,,,,,*,680,699,,25,36,3.99,0,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Low APR,C2602RLA07,202602 H700 MS,3/2/2026,,,,,*,680,699,,37,48,3.99,0,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Low APR,C2602RLA07,202602 H700 MS,3/2/2026,,,,,*,680,699,,49,60,3.99,0,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Low APR,C2602RLA07,202602 H700 MS,3/2/2026,,,,,*,680,699,,61,72,5.99,0,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Low APR,C2602RLA07,202602 H700 MS,3/2/2026,,,,,*,680,699,,73,84,8.49,0,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Low APR,C2602RLA07,202602 H700 MS,3/2/2026,,,,,*,660,679,,24,24,5.99,0,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Low APR,C2602RLA07,202602 H700 MS,3/2/2026,,,,,*,660,679,,25,36,5.99,0,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Low APR,C2602RLA07,202602 H700 MS,3/2/2026,,,,,*,660,679,,37,48,5.99,0,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Low APR,C2602RLA07,202602 H700 MS,3/2/2026,,,,,*,660,679,,49,60,5.99,0,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Low APR,C2602RLA07,202602 H700 MS,3/2/2026,,,,,*,660,679,,61,72,8.49,0,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Low APR,C2602RLA07,202602 H700 MS,3/2/2026,,,,,*,640,659,,24,24,6.99,0,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Low APR,C2602RLA07,202602 H700 MS,3/2/2026,,,,,*,640,659,,25,36,6.99,0,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Low APR,C2602RLA07,202602 H700 MS,3/2/2026,,,,,*,640,659,,37,48,6.99,0,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Low APR,C2602RLA07,202602 H700 MS,3/2/2026,,,,,*,640,659,,49,60,6.99,0,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Low APR,C2602RLA07,202602 H700 MS,3/2/2026,,,,,*,640,659,,61,72,9.49,0,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Low APR,C2602RLA07,202602 H700 MS,3/2/2026,,,,,*,620,639,,24,24,7.99,0,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Low APR,C2602RLA07,202602 H700 MS,3/2/2026,,,,,*,620,639,,25,36,7.99,0,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Low APR,C2602RLA07,202602 H700 MS,3/2/2026,,,,,*,620,639,,37,48,7.99,0,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Low APR,C2602RLA07,202602 H700 MS,3/2/2026,,,,,*,620,639,,49,60,7.99,0,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Low APR,C2602RLA07,202602 H700 MS,3/2/2026,,,,,*,620,639,,61,72,10.49,0,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Low APR,C2602RLA07,202602 H700 MS,3/2/2026,,,,,*,580,619,,24,24,9.49,0,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Low APR,C2602RLA07,202602 H700 MS,3/2/2026,,,,,*,580,619,,25,36,9.49,0,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Low APR,C2602RLA07,202602 H700 MS,3/2/2026,,,,,*,580,619,,37,48,9.49,0,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Low APR,C2602RLA07,202602 H700 MS,3/2/2026,,,,,*,580,619,,49,60,9.49,0,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,APR Program,Low APR,C2602RLA07,202602 H700 MS,3/2/2026,,,,,*,580,619,,61,72,11.49,0,,,
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,Lease Program,Special Lease,C2602LLE32,202602 H202 MS,3/2/2026,,,,,*,740,999,15000,36,36,,,62,0.00229,1250
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,Lease Program,Special Lease,C2602LLE32,202602 H202 MS,3/2/2026,,,,,*,740,999,15000,39,39,,,63,0.00229,750
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,Lease Program,Special Lease,C2602LLE32,202602 H202 MS,3/2/2026,,,,,*,740,999,15000,48,48,,,51,0.0027,250
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,Lease Program,Special Lease,C2602LLE32,202602 H202 MS,3/2/2026,,,,,*,720,739,15000,36,36,,,62,0.00229,1250
"Choice C2602RDH08 202602 H704 MS 03/02/2026 * 580~619 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 11.49 $ 2,750 12.09 $ 2,750",854G2ABS,2026 TUCSON HYBRID BLUE SE AWD,2/3/2026,R: RETAIL,2/3/2026,Lease Program,Special Lease,C2602LLE32,202602 H202 MS,3/2/2026,,,,,*,720,739,15000,39,39,,,63,0.00229,750
